count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,Sentiment,clean_text,clean_count_words
20,1,1,0,0,0,-1,siri hard time rememb sister contact card need space famili info iphon,12
19,1,1,1,0,0,-1,io get sloppi need check qa team mani issu app data sync,12
22,2,1,2,0,0,-1,rt sm full messag known issu new io updat tri restor els fail restor,14
24,1,1,1,0,0,-1,glad paid care protect plan hold minut great custom servic not,11
18,1,1,0,0,0,-1,not happi right upgrad itouch took itouch laptop help,9
16,1,1,2,2,0,-1,say right goodridd see cancer bad,6
25,2,0,0,0,0,-1,look problem ipad open messag crash app mayb fault,9
25,1,1,0,1,0,-1,point icloud wireless updat io forc use comput charg ipod touch worstupdateev,12
26,2,0,0,0,0,-1,no worri bud ps say lot network issu right mac problem,11
19,4,0,0,3,0,-1,hate not send toledo oh even pre order,8
27,2,0,0,0,0,-1,non appl equip broke often guess need asu geniu bar,10
26,1,0,1,2,0,-1,new iphon os duplic ical event everyth fix tri turn icloud,11
22,1,2,0,4,0,-1,dear conveni handi thought smart iphon io updat app work anymor none gr mbl,14
23,1,0,1,0,0,-1,hey know steve job die twitter ipad app keep crash fix pleas lol light,14
16,1,0,0,3,0,-1,not happi appl today suggest softwar updat noth work,9
19,1,1,0,6,0,-1,smash yet anoth iphon screen gon na make phone durabl tire fix,12
24,1,1,0,0,0,-1,io one problem save someon contact show nam becuz region appl,11
18,1,2,0,1,0,-1,sure hell better abl restor calendar event terribl bug appl icloud anothericloudfail,12
25,1,0,0,0,0,-1,realli hate let hide newsstand app move folder serv no purpos,11
11,2,0,0,1,0,-1,life much easier fruit,4
15,1,0,0,1,0,-1,no locat remind ipad point updat io,7
20,3,4,0,1,0,-1,compar live app icloud not see icloud lead crowd agre,10
28,1,1,0,0,0,-1,turn comput fix meant fuck go back geniu bar complain annoy,11
14,1,1,0,0,0,-1,fix io week buy droid emptythreat,6
14,1,1,0,0,0,-1,pl launch siri iphon disappoint spend hour upgrad io,9
24,1,0,0,0,0,-1,suck fuck iphon better glad like caus servic fuck terribl,10
25,1,0,0,0,0,-1,first time unhappi product disappoint internet seem confus right,9
28,1,2,0,0,0,-1,week io consid go back jailbroken featur plu not stabl though,11
14,1,1,0,1,0,-1,issu siri reach network today mani use signal,8
26,1,0,0,1,0,-1,new io complet fail upgrad phone stuck restor loop thank wast day undo,13
12,1,1,0,1,0,-1,iphon run littl warm sometim,5
27,1,0,1,2,0,-1,wtf not add newsstand folder alreadi wall garden pleas remind us,11
16,1,0,0,2,0,-1,see none microsoft offic program work anymor lion upgrad,9
13,1,1,0,0,0,-1,dear want newsstand icon screen notcool,6
15,2,1,0,1,0,-1,take better qualiti photo iphon though give photograhersey,8
20,2,0,1,2,0,-1,ok idk wth sync phone album art order wtf,9
10,1,0,0,0,0,-1,wish siri could tweet fix,5
13,2,0,0,0,0,-1,still wait deliv phone,4
27,1,0,6,5,0,-1,never purchas anoth product rest life glad steve job fuck dead may fuck rot hell,15
27,1,0,0,0,0,-1,thank new imac brick not instal lion not purchas instal former owner,12
24,1,2,0,1,0,-1,ask siri babi lisa told sorri troubl connect network right server fail io,13
19,1,1,0,1,0,-1,thing io done delet tiger wood game made imposs retriev thank,11
25,1,0,0,2,0,-1,damn break wififofum continu work io one use app damn appl overbear polici,13
7,1,0,0,0,0,-1,yo updat disast,3
24,1,1,0,0,0,-1,dear congratul su insur compani manag make top shit list ineedthosepictur,11
23,1,0,3,1,0,-1,dear must let turn icloud save bandwidth not delet everi document ipad bullshit,13
27,2,0,1,0,0,-1,rt dear thank beauti new io featur miss old one lk make call text gt,15
14,1,1,0,0,0,-1,far worst experi upgrad version io io,7
10,2,0,1,1,0,-1,happen rt never purchas anoth item,6
6,1,0,0,0,0,-1,never purchas anoth item,4
17,2,0,1,0,0,-1,rt wow worst custom servic experi ever arrog inept bad combo biltmor appl store,14
15,1,0,0,0,0,-1,wow worst custom servic experi ever arrog inept bad combo biltmor appl store,13
25,1,2,1,0,0,-1,hey guy wtf happen iphon io suddenli fade black begin vibrat continu reboot,13
17,2,0,1,1,0,-1,play nice let use hdmi ipad pretti lame,8
22,2,1,0,0,1,-1,warn iphon app spontan loos data might not app fault http co sesvwwm iosdowngrad,14
26,2,0,1,0,0,-1,rt dear thank beauti new io featur miss old one like make call,13
23,1,0,0,2,0,-1,…and first imag photo roll made serious fuck much,9
11,1,2,0,1,0,-1,iphon plu io equal half batteri life,7
28,1,0,0,5,0,-1,itun updat wan na updat iphon io itun say need updat fail,12
29,2,0,0,1,0,-1,let use credit unless credit card told redeem card sound fair,11
26,2,0,0,0,0,-1,siri work less time servic improv monday return iphon,9
21,3,2,1,1,0,-1,rt mobilem issu sync access mail good premis icloud,9
26,1,1,0,2,0,-1,need help instal new io iphon stuck find iphon screen keep click next work,14
17,1,2,1,0,0,-1,bummer icloud sync window outlook not thunderbird ie not firefox chrome sadmac,12
14,2,0,0,0,0,-1,heard test deploy updat differ microsoft appl none,8
21,1,1,0,0,1,-1,disappoint visual merchandis simpl lack eleg sequenc even tell us siri http co xvqgfi,14
23,1,0,0,2,0,-1,termin hold support must not person troubl new iphon synch,10
11,1,0,0,1,0,-1,thank appl io lose contact,5
6,1,0,0,3,0,-1,give app back,3
24,1,1,21,0,0,-1,io nonstop drop call mute button randomli activ person cant hear pull phone ear mobil screen,16
18,2,1,1,9,0,-1,rt occur appl ppl share itun account amongst famili wtf,10
3,2,1,1,0,0,-1,epicfail,1
27,1,1,0,0,0,-1,minut iphon post io upgrad lost charg store folk idea,10
21,2,1,1,5,1,-1,cut cord make podcast even harder manag no subscript wth http co ldix io via,15
21,1,0,0,2,0,-1,rememb peopl use say flat fuck lol face say kindahow feel,11
27,1,1,0,0,0,-1,less hour post io iphon gone batteri charg store folk no solut,12
23,1,1,0,1,0,-1,well seem screw iphon resellar still dont yet promis similar bell monopolist prctice,13
15,2,0,0,0,0,-1,also forget stop close app store bloodi purchas,8
2,1,0,0,0,0,-1,cu,1
18,1,1,0,0,0,-1,sigh store seem stump catastroph bad batteri life upgrad io,10
18,1,1,0,2,0,-1,hmmmm lot siri featur work canada locat direct serious come,10
15,1,1,1,0,0,-1,siri connect network less use voicecontrol,6
12,1,1,0,0,0,-1,took siri made exclus iphon sorud,6
17,1,0,0,0,0,-1,total time phone hour minut let see goe,8
26,1,1,0,0,0,-1,wait line noth fuck geniu call app john not jean stop fuck name im not french boy pcam,18
24,1,0,0,0,0,-1,dear one day go releas version itun freez often work one day,12
23,2,0,0,0,0,-1,hr sinc report theft iphon done noth no return call promis noth,12
26,1,0,0,0,0,-1,not bode well charg night iphon batteri hr charger no call light use,13
22,1,0,0,2,0,-1,houston problem ipad restor hour instal io right,8
19,1,1,0,2,0,-1,siri went littl last night come get shit togeth launch,10
25,3,1,2,0,0,-1,team instead make sync system new focu car sweet sync epicfail,11
18,1,2,0,1,0,-1,instal io fine ipad wipe wife iphon restor backup fail bigtroubl help,12
28,2,0,2,2,0,-1,rt realli done itun click music movi tv show playlist get,11
3,1,0,2,3,0,-1,damn,1
26,2,0,1,0,0,0,would watch folk jihad adob flash plse consid youtub link futur ur site,13
21,2,0,1,0,0,0,rt record quarter bunch profession guesser aka analyst want disappointmen,10
25,1,0,0,2,1,0,hey android releas brand new state art phone when new phone come cont http co skold,16
20,1,1,0,0,0,0,record quarter bunch profession guesser aka analyst want disappoint wtf,10
19,1,0,0,1,0,0,fun possibl integr soon name notif,6
24,2,0,0,1,1,0,interest read war http co vtdyi use latter agre lack innov better spec price,14
23,2,0,1,1,0,0,rt takeaway earn call even appl need new iphon releas everi month stay competit cc,15
22,2,0,0,1,0,0,takeaway earn call even appl need new iphon releas everi month stay competit cc,14
17,2,0,0,0,0,0,today headlin report lower earn headlin month report record earn,10
20,3,1,0,1,1,0,win ipod touch get hello world babi memori app http co xvccho pampershelloapp,13
15,1,0,0,0,0,0,expand app store new countri decemb quarter,7
19,1,0,0,0,0,0,roll iphon countri end month,5
18,1,0,1,1,0,0,coincid name virtual assist tom kati robot daughter,8
16,1,0,0,1,1,0,good bad result depend ask appar http co ydhffxe,9
18,1,0,0,0,0,0,interest time increas revenu recess consid disappoint,7
23,1,0,0,5,0,0,peopl wait line phone tuesday peopl job no pun intend,10
25,1,0,0,0,1,0,would much rather get outta see pic fun friend choos music http co iihbrj,14
21,8,0,2,0,1,0,rt great tech war http co jgrobp profil ht,9
13,1,1,0,0,0,0,gon na see anyon stay log fb twitter troublemak,9
5,2,0,0,1,0,0,new iphon,2
20,1,0,0,0,0,0,struggl get hold back onlin new iphon thank,8
26,1,0,0,0,0,0,hey pretti much product amaz blow mind everi time launch new gizmo said hold music crap,16
19,7,0,1,0,1,0,great tech war http co jgrobp profil ht,8
8,2,0,0,1,0,0,made,1
12,1,1,0,0,0,0,pic steve job home page honor,6
11,2,0,0,3,0,0,shut store mon wednesday memori,5
12,2,0,0,0,0,0,best android power compani go,5
8,1,1,0,0,1,0,readyfor http co mfqakyr,4
26,1,0,1,0,0,0,wait rt last big project steve job work new cranial insert devic implant,13
24,1,0,0,0,1,0,appl user get offici kalifornia cavi app appl devic power download free http co hlgnvlrw,15
23,1,0,0,0,1,0,offici kalifornia cavi mobil app avail app store power download free http co hlgnvlrw,14
20,3,2,0,1,1,0,win ipod touch get hello world babi memori app http co iwoujuh pampershelloapp,13
16,2,1,1,0,1,0,ripstev rt steve job seven rule success http co nlrldwi,10
16,5,0,1,1,0,0,macbreak weekli via airplay full hd final,7
21,1,1,0,0,0,0,stay young stay foolish take ownership ck complain never give resili,11
12,2,1,0,0,0,0,dear smell lawsuit come way cc motoactv,7
23,3,2,1,0,0,0,rt paid someon wait line store morn putapriceonconveni iphon htt,10
6,3,0,1,1,0,0,buy,1
27,1,0,0,1,0,0,wireless remot keynot present macbook air nobodi want see pith man navig iphon,13
13,2,1,1,0,0,0,rt dear pleas invent facetim voicemail sincer haendel balzora jr appl,11
20,3,2,0,1,1,0,win ipod touch get hello world babi memori app http co yuydxot pampershelloapp,13
11,1,1,0,0,0,0,dear pleas invent facetim voicemail sincer haendel balzora jr appl,10
22,2,0,1,0,0,0,rt hi household iphon ipad mini appl tv airport timecapsul what usabl iphoto shari,14
21,1,3,0,2,0,0,couldnt help explor iphon store talk siri tri speak french nexttim,11
29,1,2,0,1,0,0,peopl miss ipod symbol iphon first ipod relat io nostalgia,10
24,3,0,2,1,0,0,alreadi iphon att contract buy factori unlock iphon contract,9
17,3,0,2,0,1,0,rt rt fan eric holder spot geniu store http co vzsixpi,11
23,2,0,0,1,0,0,hi household iphon ipad mini appl tv airport timecapsul what usabl iphoto share setup cc,15
20,3,0,3,1,1,0,rt bah geniu bar rt fan eric holder spot geniu store http co ftlttlpn,14
10,2,1,0,1,0,0,motoactiv methink mayb alreadi prep lawsuit,6
23,3,2,0,0,1,0,check video moe play live ipad video dedic memori stevejob http co xsiydnqu brilliant,14
18,2,0,2,1,1,0,bah geniu bar rt fan eric holder spot geniu store http co ftlttlpn,13
14,2,3,0,0,1,0,evolut ad http co qtoqoz stevejob tech art,8
6,1,1,0,0,1,0,siri http co kbhx,4
15,2,0,1,0,1,0,rt fan eric holder spot geniu store http co lctpxhf,10
15,2,0,1,0,1,0,rt fan eric holder spot geniu store http co ftlttlpn,10
15,2,0,1,0,1,0,rt fan eric holder spot geniu store http co oshpyvg,10
13,1,0,0,0,1,0,fan eric holder spot geniu store http co ftlttlpn,9
17,3,0,1,1,0,0,rt like app iphon simpl easi use,7
15,2,0,0,1,0,0,like app iphon simpl easi use,6
26,1,0,0,0,0,0,thank even peopl bu talk inanim object harder ever tell crazi hip,12
19,1,3,0,1,1,0,notic ad like tweet icon page http co pzonzec like facebook tweet,12
11,2,0,0,0,0,0,thx publicli come closet,4
20,3,1,0,1,1,0,win ipod touch get hello world babi memori app http co xjzalc pampershelloapp,13
16,2,0,1,0,0,0,releas new gener phone new year contend hmmm,8
17,2,1,1,0,0,0,rt io great system taken day download,7
10,2,0,0,0,1,0,use mobil util http co tidpahyc,6
14,2,0,0,0,1,0,balk acquisit app thank http co vsyplxu,7
21,5,0,0,0,1,0,co worth billion battl consum http co wxpchh via,9
25,1,2,0,0,0,0,tomcruis thought uniqu name daughter pull rug new siri app,10
18,1,0,0,0,0,0,wonder person hold appl buy,5
22,1,4,0,1,1,0,io iphon ipad appl best releas yet http co ilygzox io io ipad tablet,14
18,5,0,0,0,1,0,great tech war battl futur http co svucgm via,9
8,2,0,0,0,0,0,aye,1
16,1,2,0,0,1,0,commun saw stevejob commun icelebr steve job http co jjrwivmc,10
16,1,4,3,0,1,0,steve job unconvent leadership secret acc smartbrief http co cyvxrnf gt sm hr nehra,14
25,2,0,1,0,0,0,rt send love light everyon entir job famili today lost giant miss even,13
3,1,0,1,0,0,0,store ny,2
8,1,1,0,0,0,0,attend mobilemem listen jame kelley,5
23,3,1,0,1,1,0,tell steve job chang life donat pancreat cancer research http co bwzganj,12
11,1,1,0,2,1,0,yeah updat plank photo lmaoo http co iusxjjdq,8
8,1,1,0,1,0,0,pick iphon two hour,4
14,2,2,1,0,0,0,say daili twitter signup tripl sinc new iphon came,9
14,1,0,0,1,0,0,ye live tweet tech support call fun,7
17,3,0,0,0,0,0,better file info easier get duplic file import categor file,10
14,1,2,0,0,0,0,ok got io icloud pleas logicx,6
11,3,0,0,0,0,0,well far ive seen app,5
18,1,1,0,5,0,0,hello iphon thank although never broken first place tsk,9
24,3,0,0,0,0,0,upgrad io section app store let download anyth purchas,9
19,5,0,0,0,1,0,battl great tech war http co ulzzkv,7
19,3,0,0,1,0,0,podcast featur work fine music purchas straight forward els want,10
22,3,1,0,1,0,0,amaz quickli appl went poop tube oper error sarcasm still redheart,11
24,3,1,3,0,0,0,rt destroy next rt duh teamandroid rt got feel live last day blackberri,13
17,2,0,0,0,1,0,easi way put newsstand folder http co yvxmwibi,8
20,3,2,0,1,1,0,win ipod touch get hello world babi memori app http co aapstht pampershelloapp,13
21,1,3,2,1,0,0,mia twitter tweet new iphon finallycool notreal well not stilllearn,10
7,2,1,0,0,0,0,iphon need tell,3
20,4,2,0,1,1,0,win ipod touch get hello world babi memori app http co qeatnmpi pampershelloapp,13
20,4,0,1,0,0,0,need updat app appl id disabl know,7
3,1,0,0,0,0,0,eat xdd,2
21,3,0,1,0,0,0,wonder osx get built like io would help moment,9
22,1,0,0,0,0,0,spell check need save document finger cross steve job left nugget technolog behind list,14
22,2,4,0,0,1,0,store close one hour octob watch stevejob memori http co fbjqbra via tech porchista,14
13,3,0,1,0,1,0,iphon vs canon mkii http co pvkqad,7
16,2,1,0,0,1,0,want ban iphon japan australia http co hwatwic smartphonewar,9
20,4,2,1,0,1,0,siri say weird thing next http co hncasg via siri lmfao,11
9,5,0,0,0,0,0,karaok ceel,2
25,4,0,0,0,1,0,four american compani come defin st centuri verg war …http co pxulrdw,12
5,1,0,0,0,0,0,product,1
8,2,0,0,0,0,0,would disagre right,3
9,1,1,0,0,0,0,stay hungri stay foolish steve job founder winningwithel,8
23,3,1,1,0,1,0,rt friend found articl io batteri drain problem http co iqaipvt ah mine sink,14
8,1,0,0,0,1,0,istep store bologna http co wjjbqae,6
15,8,0,1,0,0,0,manag busi life thx,4
13,1,0,0,0,1,0,note job store palo alto downtown http co bjjfqh,9
20,1,0,0,0,0,0,realiz appl even lock dude pittman wait thee fattest check,10
20,1,0,0,1,0,0,hey could hook voic memo app iphon fine scrub journalist need love,12
23,4,0,2,1,0,0,rt alreadi att wireless line buy factori unlock iphon contract,10
15,1,0,3,1,0,0,dear make love icloud thing babi,6
17,1,4,1,1,1,0,poll http co gcrpukwf piss ban video appl iphon siri fball,11
17,1,4,1,1,1,0,poll http co qerw piss ban video appl iphon siri fball,11
25,2,0,1,0,1,0,twitter buzz appl store http co hlybduc rt start trip store turn spontan,13
17,2,1,0,0,1,0,friend found articl io batteri drain problem http co zmxfkd,10
20,3,2,0,1,1,0,win ipod touch get hello world babi memori app http co rwymjx pampershelloapp,13
27,1,4,1,1,0,0,dear appl id chang colleagu charg mac download updat app iphon,11
17,2,1,0,0,0,0,know gone overboard misread review ipad thai fb,8
6,2,1,0,0,0,0,goodby welcom notesinthecloud thx,4
25,1,1,1,2,0,0,mac ever properli use financi market pure creativ devic shift ibm mac finpanth,13
25,4,0,1,0,0,0,work make iphon say rt glad appl not sling crap,10
24,2,1,0,0,0,0,start trip store turn spontan fun even danc tri outfit girl,11
9,2,1,0,0,0,0,rememberin wen fruit nostalgia,4
7,2,0,0,1,0,0,mean like muhaimin com,4
27,1,1,0,0,0,0,new find friend app great except part log everytim get back chang,12
27,1,1,0,0,0,0,one thing want io search add bar similar firefox droid phone thnx talk googl,14
25,1,0,0,0,1,0,gee imagin map app graphic samsung websit help court case vs http co pmanmoah,14
18,2,2,0,0,1,0,would look style welcom well http co ttrfnk customerappreci custserv,10
14,3,0,1,0,1,0,rt hey pretti dumb http co kubkpot,7
5,1,0,0,0,0,0,got new updat,3
20,2,0,1,3,1,0,brick mortar store come soon london us next copi busi model http co lvthsv,14
12,2,0,0,0,1,0,hey pretti dumb http co kubkpot,6
16,2,0,0,1,0,0,iphon case fit buy new one,6
16,1,0,0,0,1,0,store get phone fix ppl line http co auhqlivi,9
9,1,1,0,1,0,0,no macbook mirror onto appletv via airplay,7
31,2,0,1,1,0,0,right pre order iphon last wk month could buy store today realli,12
15,1,0,0,1,0,0,pleas bring back old siri app us old school iphon user,11
24,1,2,0,0,0,0,upgrad ipad io said could take coupl hour instal restor kid,11
7,1,0,0,0,0,0,yeah no twitter account,4
21,2,4,1,1,1,0,poll http co wuesvt consid make hardwar window like microsoft window appl,12
21,2,4,1,1,1,0,poll http co tzblegaq consid make hardwar window like microsoft window appl,12
21,3,0,1,1,0,0,alreadi att wireless line buy factori unlock iphon contract,9
26,2,0,1,0,0,0,lol bet android couldnt rt promis iphon batteri last hour see,11
17,1,0,0,0,0,0,promis iphon batteri last hour see,6
9,1,0,1,1,0,0,freak siri avail iphon yet,5
11,1,1,0,0,0,0,iphon pleas make batteri last longer thank,7
17,1,0,0,4,0,0,hey next updat get emoji point middl finger pleas thanx,10
15,1,0,0,0,0,0,know compani give ipad steve job past away,8
24,2,0,0,0,0,0,found hard way today not work io yet follow link meet,11
